Timestamp,Usia,JK,Sekolah,Kelas,Jumlah uang bulanan,"Seberapa besar pengaruh teman-teman Anda dalam pengambilan keputusan sehari-hari (contohnya dalam memilih pakaian, tempat nongkrong dan barang yang ingin dibeli)?",Seberapa besar rasa takut Anda merasa ditolak dalam pertemanan jika dianggap ketinggalan tren atau tidak mengikuti gaya teman-teman Anda?,"Seberapa sering Anda membeli suatu barang karena diajak atau dipengaruhi oleh teman Anda, bukan karena kebutuhan pribadi?",Dalam seminggu berapa kali Anda biasanya keluar untuk nongkrong  bersama teman?,Media sosial yang sering digunakan,Lama rata-rata Anda menggunakan media sosial,Seberapa besar pengaruh rekomendasi influencer terhadap pilihan belanja atau gaya hidup Anda?,"Dalam satu bulan, berapa kali Anda melakukan pembelian melalui platform belanja online seperti Shopee, Tokopedia dan Tiktok Shop?",Seberapa sering Anda makan atau membeli jajanan diluar rumah dalam seminggu?,Total pengeluaran dalam satu bulan,"Seberapa sering Anda membeli barang dalam satu bulan (termasuk jajan, nongkrong, belanja dan kebutuhan lainnya)?",Seberapa sering Anda membeli barang secara spontan tanpa perencanaan sebelumnya (impulsive buying)?,Saya merasa perlu membeli barang-barang yang sedang tren agar saya dapat diterima dalam kelompok pertemanan saya,"Sebagian besar uang saku saya habis karena kegiatan bersama teman, seperti nongkrong, makan diluar atau mengikuti tren lain?",Saya sering merasa terdorong untuk mencoba tempat-tempat yang sedang tren di media sosial karena banyak teman saya yang melakukannya,Saya rela mengurangi atau menghemat uang makan dan transportasi agar bisa membeli barang atau mengikuti tren yang sedang populer di sekolah,Frekuensi saya nongkrong di kafe atau tempat hangout tertentu meningkat karena sering diajak atau dipengaruhi oleh teman,Sekolah_Clean,Rasio_Pengeluaran,Status_Keuangan,Medsoc_Discord,Medsoc_Facebook,Medsoc_Instagram,Medsoc_Line,Medsoc_Pinterest,Medsoc_Talkin,Medsoc_Telegram,Medsoc_Threads,Medsoc_Tidak Ada,Medsoc_TikTok,Medsoc_Twitter/X,Medsoc_VK,Medsoc_WeChat,Medsoc_WhatsApp,Medsoc_Yeetalk,Medsoc_YouTube
2025-12-04 17:44:23.296,17.0,Perempuan,SMA N 1 LAGUBOTI,XI,75000.0,Cukup,Sedikit Takut,Jarang,0 kali / Tidak pernah,WhatsApp,3–4 jam per hari,Banyak,1-2 kali per bulan,Kadang-kadang,250000.5,Kadang-kadang,Kadang-Kadang,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,SMA N 1 LAGUBOTI,3.33334,Defisit (Nombok),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-12-04 17:46:31.347,17.0,Laki-laki,SMA SWASTA TRISAKTI LAGUBOTI,XI,75000.0,Sedikit,Sedikit Takut,Jarang,1-2 kali per minggu,TikTok,> 6 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,150000.0,Kadang-kadang,Jarang,Netral,Netral,Netral,Sangat Tidak Setuju,Netral,SMA SWASTA TRISAKTI LAGUBOTI,2.0,Defisit (Nombok),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-12-04 18:21:52.474,15.0,Perempuan,SMA N 1 PINTU POHAN MERANTI,XI,75000.0,Cukup,Tidak Takut Sama Sekali,Tidak Pernah,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",< 1 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Jarang,75000.0,Jarang,Tidak Pernah,Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,SMA N 1 PINTU POHAN MERANTI,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:30:12.544,17.0,Laki-laki,SMA SWASTA TRISAKTI LAGUBOTI,XII,250000.5,Sedikit,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, WhatsApp",1–2 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,250000.5,Sering,Jarang,Tidak Setuju,Netral,Netral,Sangat Tidak Setuju,Netral,SMA SWASTA TRISAKTI LAGUBOTI,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-12-04 18:33:45.917,17.0,Laki-laki,SMA N 1 BORBOR,XI,150000.0,Cukup,Tidak Takut Sama Sekali,Kadang-Kadang,7 kali atau lebih,"WhatsApp, TikTok",> 6 jam per hari,Cukup,1-2 kali per bulan,Sangat Sering,150000.0,Kadang-kadang,Jarang,Tidak Setuju,Setuju,Netral,Setuju,Netral,SMA N 1 BORBOR,1.0,Boros,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:41:34.471,17.0,Laki-laki,SMA N 1 LAGUBOTI,XII,150000.0,Sedikit,Tidak Takut Sama Sekali,Tidak Pernah,1-2 kali per minggu,Instagram,1–2 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Kadang-kadang,150000.0,Kadang-kadang,Jarang,Sangat Tidak Setuju,Netral,Netral,Tidak Setuju,Tidak Setuju,SMA N 1 LAGUBOTI,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-04 18:43:31.927,15.0,Perempuan,SMA N 1 ULUAN,XI,75000.0,Cukup,Tidak Takut Sama Sekali,Sering,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sedikit,1-2 kali per bulan,Sering,75000.0,Sering,Tidak Pernah,Tidak Setuju,Setuju,Setuju,Tidak Setuju,Sangat Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:44:23.284,17.0,Perempuan,SMA N 1 ULUAN,XI,150000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp",3–4 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Sering,150000.0,Sering,Tidak Pernah,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-12-04 18:44:50.533,15.0,Perempuan,SMA N 1 ULUAN,X,75000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Tidak Pernah,0 kali / Tidak pernah,WhatsApp,3–4 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Jarang,75000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-12-04 18:44:56.327,15.0,Perempuan,SMA N 1 ULUAN,X,250000.5,Sedikit,Sedikit Takut,Kadang-Kadang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sedikit,1-2 kali per bulan,Jarang,75000.0,Jarang,Jarang,Tidak Setuju,Netral,Sangat Tidak Setuju,Tidak Setuju,Netral,SMA N 1 ULUAN,0.2999994000012,Hemat,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:45:38.039,15.0,Perempuan,SMA N 1 ULUAN,X,150000.0,Tidak Sama Sekali,Sedikit Takut,Jarang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",< 1 jam per hari,Cukup,1-2 kali per bulan,Jarang,250000.5,Sering,Kadang-Kadang,Tidak Setuju,Tidak Setuju,Setuju,Netral,Tidak Setuju,SMA N 1 ULUAN,1.66667,Defisit (Nombok),0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:45:38.181,17.0,Perempuan,SMA N 1 ULUAN,XI,75000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Tidak Pernah,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",1–2 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Jarang,75000.0,Jarang,Tidak Pernah,Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:46:00.580,17.0,Perempuan,SMA N 1 ULUAN,XII,150000.0,Sedikit,Tidak Takut Sama Sekali,Kadang-Kadang,0 kali / Tidak pernah,"Instagram, TikTok",1–2 jam per hari,Cukup,1-2 kali per bulan,Kadang-kadang,150000.0,Kadang-kadang,Kadang-Kadang,Tidak Setuju,Tidak Setuju,Tidak Setuju,Netral,Sangat Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-12-04 18:46:30.213,15.0,Laki-laki,SMA N 1 ULUAN,X,350000.5,Tidak Sama Sekali,Tidak Takut Sama Sekali,Tidak Pernah,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Cukup,1-2 kali per bulan,Jarang,250000.5,Jarang,Tidak Pernah,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,SMA N 1 ULUAN,0.7142861224483965,Wajar,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:46:38.634,15.0,Laki-laki,SMA N 1 ULUAN,XI,75000.0,Sedikit,Tidak Takut Sama Sekali,Tidak Pernah,1-2 kali per minggu,TikTok,3–4 jam per hari,Sedikit,0 kali /  Tidak pernah,Sering,75000.0,Kadang-kadang,Tidak Pernah,Sangat Tidak Setuju,Netral,Sangat Tidak Setuju,Sangat Tidak Setuju,Netral,SMA N 1 ULUAN,1.0,Boros,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-12-04 18:46:44.533,15.0,Perempuan,SMA N 1 ULUAN,XI,500000.0,Cukup,Sedikit Takut,Jarang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sedikit,0 kali /  Tidak pernah,Kadang-kadang,500000.0,Kadang-kadang,Jarang,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:46:46.200,15.0,Laki-laki,SMA N 1 ULUAN,XI,75000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, Facebook, WhatsApp, TikTok",3–4 jam per hari,Sedikit,1-2 kali per bulan,Jarang,75000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Netral,SMA N 1 ULUAN,1.0,Boros,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:46:55.809,15.0,Perempuan,SMA N 1 ULUAN,XI,75000.0,Sedikit,Sedikit Takut,Tidak Pernah,0 kali / Tidak pernah,WhatsApp,3–4 jam per hari,Sedikit,0 kali /  Tidak pernah,Kadang-kadang,75000.0,Tidak Pernah,Tidak Pernah,Netral,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-12-04 18:47:02.477,15.0,Laki-laki,SMA N 1 ULUAN,X,75000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Sering,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok, YouTube",3–4 jam per hari,Sedikit,0 kali /  Tidak pernah,Kadang-kadang,75000.0,Kadang-kadang,Tidak Pernah,Tidak Setuju,Netral,Netral,Tidak Setuju,Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
2025-12-04 18:47:09.101,15.0,Perempuan,SMA N 1 ULUAN,X,150000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,TikTok,1–2 jam per hari,Cukup,1-2 kali per bulan,Kadang-kadang,75000.0,Kadang-kadang,Kadang-Kadang,Tidak Setuju,Tidak Setuju,Tidak Setuju,Netral,Netral,SMA N 1 ULUAN,0.5,Wajar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-12-04 18:47:36.739,17.0,Perempuan,SMA N 1 ULUAN,XII,75000.0,Cukup,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, WhatsApp",5–6 jam per hari,Sedikit,1-2 kali per bulan,Jarang,75000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,Sangat Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-12-04 18:47:49.291,15.0,Perempuan,SMA N 1 ULUAN,XI,150000.0,Sedikit,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,Instagram,1–2 jam per hari,Sedikit,3-4 kali per bulan,Sering,75000.0,Kadang-kadang,Jarang,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 ULUAN,0.5,Wajar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-04 18:47:56.650,15.0,Laki-laki,SMA N 1 ULUAN,XI,250000.5,Sedikit,Cukup Takut,Kadang-Kadang,3-4 kali per minggu,"Instagram, WhatsApp",1–2 jam per hari,Sedikit,1-2 kali per bulan,Jarang,250000.5,Jarang,Sering,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju,Setuju,Netral,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-12-04 18:48:04.383,15.0,Perempuan,SMA N 1 ULUAN,XI,150000.0,Sedikit,Tidak Takut Sama Sekali,Tidak Pernah,1-2 kali per minggu,WhatsApp,3–4 jam per hari,Sedikit,1-2 kali per bulan,Jarang,75000.0,Kadang-kadang,Tidak Pernah,Sangat Tidak Setuju,Netral,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 ULUAN,0.5,Wajar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-12-04 18:48:18.689,17.0,Perempuan,SMA N 1 ULUAN,XII,250000.5,Cukup,Sedikit Takut,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,250000.5,Kadang-kadang,Kadang-Kadang,Tidak Setuju,Netral,Netral,Netral,Netral,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:48:34.205,17.0,Perempuan,SMA N 1 ULUAN,XII,75000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",< 1 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,150000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Sangat Tidak Setuju,Netral,Tidak Setuju,Sangat Tidak Setuju,SMA N 1 ULUAN,2.0,Defisit (Nombok),0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:49:24.615,15.0,Perempuan,SMA N 1 ULUAN,X,75000.0,Sedikit,Tidak Takut Sama Sekali,Tidak Pernah,1-2 kali per minggu,"Instagram, WhatsApp",1–2 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Sering,150000.0,Sering,Tidak Pernah,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,SMA N 1 ULUAN,2.0,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-12-04 18:49:26.858,15.0,Laki-laki,SMA N 1 ULUAN,X,75000.0,Sedikit,Tidak Takut Sama Sekali,Tidak Pernah,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",< 1 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Jarang,75000.0,Jarang,Tidak Pernah,Netral,Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:49:28.958,17.0,Perempuan,SMA N 1 ULUAN,XII,75000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, WhatsApp",1–2 jam per hari,Sedikit,1-2 kali per bulan,Jarang,75000.0,Kadang-kadang,Tidak Pernah,Sangat Tidak Setuju,Netral,Netral,Netral,Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-12-04 18:49:50.424,17.0,Perempuan,SMA N 1 ULUAN,XII,150000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",1–2 jam per hari,Sedikit,1-2 kali per bulan,Jarang,75000.0,Kadang-kadang,Kadang-Kadang,Tidak Setuju,Tidak Setuju,Netral,Tidak Setuju,Netral,SMA N 1 ULUAN,0.5,Wajar,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:50:02.374,17.0,Perempuan,SMA N 1 ULUAN,XII,75000.0,Cukup,Cukup Takut,Tidak Pernah,1-2 kali per minggu,"Instagram, TikTok",1–2 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Sering,75000.0,Jarang,Kadang-Kadang,Tidak Setuju,Tidak Setuju,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-12-04 18:50:36.257,15.0,Perempuan,SMA N 1 ULUAN,X,150000.0,Sedikit,Sedikit Takut,Jarang,0 kali / Tidak pernah,WhatsApp,1–2 jam per hari,Cukup,1-2 kali per bulan,Kadang-kadang,150000.0,Jarang,Tidak Pernah,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-12-04 18:50:37.860,15.0,Perempuan,SMA N 1 ULUAN,XI,150000.0,Cukup,Sedikit Takut,Tidak Pernah,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",1–2 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Kadang-kadang,150000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Netral,Tidak Setuju,Tidak Setuju,Netral,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:50:41.432,15.0,Perempuan,SMA N 1 ULUAN,XI,150000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Tidak Pernah,0 kali / Tidak pernah,"Instagram, WhatsApp",1–2 jam per hari,Sedikit,0 kali /  Tidak pernah,Jarang,150000.0,Jarang,Tidak Pernah,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-12-04 18:50:52.034,15.0,Perempuan,SMA N 1 ULUAN,X,150000.0,Sedikit,Sedikit Takut,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",1–2 jam per hari,Cukup,1-2 kali per bulan,Jarang,150000.0,Kadang-kadang,Jarang,Netral,Tidak Setuju,Netral,Netral,Sangat Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:51:05.914,17.0,Perempuan,SMA N 1 ULUAN,XI,150000.0,Cukup,Cukup Takut,Kadang-Kadang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sedikit,0 kali /  Tidak pernah,Jarang,250000.5,Sering,Kadang-Kadang,Tidak Setuju,Netral,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 ULUAN,1.66667,Defisit (Nombok),0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:51:11.391,15.0,Perempuan,SMA N 1 ULUAN,X,350000.5,Tidak Sama Sekali,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,Instagram,1–2 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Jarang,350000.5,Jarang,Tidak Pernah,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-04 18:51:25.367,17.0,Laki-laki,SMA N 1 ULUAN,XI,150000.0,Cukup,Tidak Takut Sama Sekali,Kadang-Kadang,0 kali / Tidak pernah,"WhatsApp, TikTok",< 1 jam per hari,Tidak Sama Sekali,0 kali /  Tidak pernah,Kadang-kadang,150000.0,Kadang-kadang,Kadang-Kadang,Netral,Setuju,Netral,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:51:28.471,15.0,Perempuan,SMA N 1 ULUAN,X,75000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, WhatsApp",1–2 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Kadang-kadang,150000.0,Jarang,Kadang-Kadang,Tidak Setuju,Netral,Netral,Netral,Tidak Setuju,SMA N 1 ULUAN,2.0,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-12-04 18:51:29.815,15.0,Perempuan,SMA N 1 ULUAN,X,150000.0,Cukup,Sedikit Takut,Sering,1-2 kali per minggu,Instagram,3–4 jam per hari,Sedikit,3-4 kali per bulan,Kadang-kadang,150000.0,Kadang-kadang,Jarang,Netral,Netral,Netral,Tidak Setuju,Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-04 18:52:03.255,15.0,Perempuan,SMA N 1 ULUAN,X,150000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sedikit,0 kali /  Tidak pernah,Jarang,250000.5,Kadang-kadang,Jarang,Netral,Tidak Setuju,Netral,Tidak Setuju,Tidak Setuju,SMA N 1 ULUAN,1.66667,Defisit (Nombok),0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:52:14.756,17.0,Perempuan,SMA N 1 ULUAN,XI,500000.0,Cukup,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Cukup,1-2 kali per bulan,Sering,500000.0,Sering,Jarang,Tidak Setuju,Tidak Setuju,Netral,Netral,Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:52:18.102,15.0,Perempuan,SMA N 1 ULUAN,XI,75000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp",1–2 jam per hari,Tidak Sama Sekali,1-2 kali per bulan,Kadang-kadang,150000.0,Sering,Tidak Pernah,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,SMA N 1 ULUAN,2.0,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-12-04 18:52:28.417,15.0,Perempuan,SMA N 1 ULUAN,X,500000.0,Cukup,Tidak Takut Sama Sekali,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Sedikit,1-2 kali per bulan,Sering,500000.0,Sering,Jarang,Tidak Setuju,Tidak Setuju,Netral,Netral,Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:52:39.570,17.0,Perempuan,SMA N 1 ULUAN,XII,150000.0,Sedikit,Sedikit Takut,Kadang-Kadang,1-2 kali per minggu,Instagram,5–6 jam per hari,Cukup,3-4 kali per bulan,Kadang-kadang,150000.0,Kadang-kadang,Kadang-Kadang,Setuju,Setuju,Sangat Setuju,Netral,Netral,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-04 18:53:31.830,15.0,Laki-laki,SMA N 1 ULUAN,XI,75000.0,Sedikit,Tidak Takut Sama Sekali,Kadang-Kadang,1-2 kali per minggu,Instagram,1–2 jam per hari,Sedikit,0 kali /  Tidak pernah,Kadang-kadang,75000.0,Jarang,Tidak Pernah,Netral,Setuju,Netral,Netral,Sangat Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-04 18:53:37.690,17.0,Laki-laki,SMA N 1 ULUAN,XI,150000.0,Sedikit,Tidak Takut Sama Sekali,Tidak Pernah,1-2 kali per minggu,"Instagram, WhatsApp, TikTok",1–2 jam per hari,Sedikit,1-2 kali per bulan,Kadang-kadang,150000.0,Jarang,Tidak Pernah,Netral,Tidak Setuju,Netral,Netral,Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:53:40.731,15.0,Perempuan,SMA N 1 ULUAN,X,150000.0,Sedikit,Sedikit Takut,Jarang,1-2 kali per minggu,Instagram,3–4 jam per hari,Sedikit,3-4 kali per bulan,Kadang-kadang,150000.0,Kadang-kadang,Jarang,Netral,Netral,Tidak Setuju,Tidak Setuju,Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-04 18:53:54.643,15.0,Perempuan,SMA N 1 ULUAN,X,150000.0,Sedikit,Sedikit Takut,Jarang,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",1–2 jam per hari,Sedikit,1-2 kali per bulan,Jarang,150000.0,Tidak Pernah,Jarang,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Netral,Netral,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:53:55.552,15.0,Perempuan,SMA N 1 ULUAN,X,150000.0,Tidak Sama Sekali,Tidak Takut Sama Sekali,Kadang-Kadang,0 kali / Tidak pernah,"Instagram, WhatsApp, TikTok",3–4 jam per hari,Tidak Sama Sekali,3-4 kali per bulan,Kadang-kadang,150000.0,Kadang-kadang,Kadang-Kadang,Tidak Setuju,Netral,Tidak Setuju,Setuju,Tidak Setuju,SMA N 1 ULUAN,1.0,Boros,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-12-04 18:54:24.923,15.0,Laki-laki,SMA N 1 ULUAN,X,150000.0,Sedikit,Tidak Takut Sama Sekali,Jarang,1-2 kali per minggu,Instagram,3–4 jam per hari,Sedikit,3-4 kali per bulan,Jarang,250000.5,Kadang-kadang,Jarang,Netral,Netral,Netral,Netral,Netral,SMA N 1 ULUAN,1.66667,Defisit (Nombok),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
